,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,EB
5189,5190,15721779,Arnold,826,0.5,1,41,5,146466.46,2,0,0,180934.67,0,0.809499141
5190,5191,15579548,Nicholson,735,0.5,1,36,5,0.0,2,1,0,105152.17,0,0.0
5191,5192,15681075,Chukwualuka,682,0,0,58,1,0.0,1,1,1,706.5,0,0.0
5192,5193,15607884,Wallace,663,0,0,39,8,0.0,2,1,1,101168.9,0,0.0
5193,5194,15767757,Pisano,562,0.5,0,29,9,120307.58,1,1,1,6795.61,0,17.70372049
5194,5195,15791550,Kelly,696,0,1,27,4,87637.26,2,0,0,196111.35,0,0.446875002
5195,5196,15658589,Brady,850,0.5,1,38,2,94652.04,1,1,1,171960.76,0,0.5504281329999999
5196,5197,15670822,Palmer,719,0,0,22,7,114415.84,1,1,1,177497.4,0,0.6446057239999999
5197,5198,15629744,Tan,804,0,0,71,8,0.0,2,0,1,147995.96,0,0.0
5198,5199,15660768,L?,604,0,1,40,1,84315.02,1,0,0,36209.1,0,2.328558843
5199,5200,15726310,Mordvinova,782,0.5,0,27,3,0.0,2,1,0,143614.01,0,0.0
5200,5201,15641298,Corones,512,1,1,42,9,93955.83,2,1,0,14828.54,0,6.336148400000001
5201,5202,15625675,Clements,569,0,1,36,1,67087.69,1,1,0,154775.7,0,0.433451052
5202,5203,15713354,Morrice,597,1,0,22,6,101528.61,1,1,0,70529.0,1,1.439529981
5203,5204,15633866,Hsiung,753,1,1,30,1,110824.52,1,1,1,57896.27,0,1.9141910180000001
5204,5205,15704231,Barrett,430,0,0,33,8,0.0,1,1,1,69759.91,0,0.0
5205,5206,15735400,Kanayochukwu,756,0,1,28,8,179960.2,1,1,0,89938.08,0,2.0009344209999997
5206,5207,15632826,Tardent,493,0,1,38,3,134006.77,1,1,0,89578.32,0,1.495973244
5207,5208,15751022,Bowhay,777,1,0,37,10,121532.17,2,1,1,73464.88,0,1.654289369
5208,5209,15664737,Lei,779,0.5,0,38,7,0.0,2,1,1,138542.87,0,0.0
5209,5210,15681126,Baker,702,0.5,0,38,2,0.0,1,1,1,161888.63,0,0.0
5210,5211,15738954,Pisano,551,0,1,35,7,129717.3,2,0,0,86937.2,0,1.49208049
5211,5212,15662263,Castillo,749,1,1,22,4,94762.16,2,1,1,42241.54,0,2.24334056
5212,5213,15621611,Gibson,742,1,1,55,5,155196.17,1,0,1,121207.66,1,1.280415528
5213,5214,15783752,Lindsay,752,1,1,29,4,129514.99,1,1,1,102930.46,0,1.258276607
5214,5215,15709474,Macnamara,740,1,0,57,3,113386.36,2,1,1,65121.63,1,1.74114745
5215,5216,15701280,Romano,576,0,1,24,3,0.0,1,0,1,78498.04,1,0.0
5216,5217,15671104,Aksakova,637,0.5,1,43,3,172196.23,1,1,1,104769.96,0,1.643564911
5217,5218,15796434,Farnsworth,724,0,1,28,5,97612.12,1,1,1,96498.14,0,1.011544057
5218,5219,15781505,Giordano,685,0,1,20,4,104719.94,2,1,0,38691.34,0,2.706547253
5219,5220,15625819,Arnold,625,0,0,38,7,0.0,1,1,0,164804.02,0,0.0
5220,5221,15753174,Thompson,571,1,1,37,9,139592.98,3,1,0,104152.65,1,1.340272955
5221,5222,15654067,Koch,584,0.5,0,29,4,0.0,2,1,0,88866.92,0,0.0
5222,5223,15724719,Jones,550,0,0,22,7,139096.85,1,1,0,129890.94,0,1.07087415
5223,5224,15624695,Otitodilinna,662,0.5,0,72,7,140301.72,1,0,1,179258.67,0,0.782677457
5224,5225,15718216,Fleetwood-Smith,803,0.5,1,43,3,0.0,1,1,0,72051.44,0,0.0
5225,5226,15586300,Chinonyelum,615,0,1,66,7,0.0,2,1,1,74580.8,0,0.0
5226,5227,15783349,Montague,481,0.5,1,39,1,111233.09,1,1,1,123995.15,0,0.8970761359999999
5227,5228,15725767,Milani,701,0,1,23,3,0.0,2,1,0,38960.59,0,0.0
5228,5229,15791925,Palermo,751,0,1,29,10,147737.63,1,0,1,94951.27,0,1.555931058
5229,5230,15793585,Anderson,675,0,1,35,8,0.0,2,1,1,56642.97,0,0.0
5230,5231,15576641,Crawford,733,1,1,40,5,125725.02,2,1,1,50783.1,0,2.475725586
5231,5232,15749519,Lin,822,0,1,38,6,128289.7,3,1,0,9149.96,1,14.02079353
5232,5233,15684960,Yewen,559,0,0,46,5,0.0,1,1,0,21006.1,1,0.0
5233,5234,15591286,Simmons,731,1,0,49,4,88826.07,1,1,1,33759.41,1,2.631149952
5234,5235,15668323,Mbadiwe,678,0,0,41,1,143443.61,1,1,0,196622.28,1,0.7295389409999999
5235,5236,15608528,Munro,645,0,0,68,9,0.0,4,1,1,176353.87,1,0.0
5236,5237,15645184,Graham,701,0,1,29,2,0.0,2,1,0,176943.59,0,0.0
5237,5238,15702566,Lombardo,554,0.5,1,26,8,149134.46,1,1,1,177966.24,0,0.837992981
5238,5239,15660840,Kalinin,723,0,1,30,3,124119.54,1,1,0,162198.32,0,0.765233203
5239,5240,15750811,Woodward,766,1,1,44,3,116822.7,1,0,0,197643.24,0,0.591078653
5240,5241,15733842,Pirozzi,597,0,0,24,1,103219.47,1,1,0,60420.07,0,1.7083639590000002
5241,5242,15581526,Iweobiegbulam,574,0,1,41,1,0.0,2,0,0,70550.0,0,0.0
5242,5243,15662751,Piazza,655,1,0,40,0,81954.6,1,1,1,198798.44,1,0.412249714
5243,5244,15684319,Baranova,780,1,0,37,10,95196.26,1,1,0,126310.39,1,0.753669275
5244,5245,15702190,Fan,672,0.5,1,43,5,0.0,2,1,1,64515.5,0,0.0
5245,5246,15588517,Sun,717,0,1,38,7,0.0,2,1,1,158580.05,0,0.0
5246,5247,15801863,Marino,521,0,0,32,2,136555.01,2,1,1,129353.21,0,1.0556754640000001
5247,5248,15584271,Donaldson,633,0,1,59,5,0.0,1,1,1,137273.97,0,0.0
5248,5249,15700366,Burton,669,0,1,39,3,119452.03,1,1,1,171575.54,0,0.696206639
5249,5250,15804038,Quinn,740,0,1,44,9,0.0,1,0,1,96528.0,1,0.0
5250,5251,15720820,Sabbatini,462,1,0,24,9,69881.09,2,0,1,64421.02,0,1.084756031
5251,5252,15743759,Brooks,619,0,1,39,5,0.0,2,1,1,158444.61,0,0.0
5252,5253,15749947,Black,665,0,0,44,7,0.0,2,1,1,66548.58,0,0.0
5253,5254,15670496,Schwartz,655,0.5,0,27,9,0.0,2,0,0,108008.05,0,0.0
5254,5255,15746664,Ts'ui,463,0.5,1,20,8,204223.03,1,1,0,128268.39,0,1.5921539980000001
5255,5256,15745533,Sargent,799,0,0,63,1,110314.21,2,1,0,37464.0,1,2.9445390239999996
5256,5257,15761497,Udinesi,713,0.5,0,48,1,163760.82,1,0,0,157381.14,1,1.0405364959999999
5257,5258,15628600,Lee,807,1,0,31,1,141069.18,3,1,1,194257.11,0,0.7261982840000001
5258,5259,15627002,Taylor,728,0,1,38,1,115934.74,1,1,1,139059.05,0,0.8337087009999999
5259,5260,15614635,Kepley,582,0,1,52,2,151457.88,1,0,1,40893.61,0,3.703705298
5260,5261,15731281,Ozuluonye,704,1,0,35,3,154206.07,2,1,1,40261.49,0,3.8301133419999998
5261,5262,15814022,Lassetter,714,0,0,26,9,89928.99,1,1,0,46203.31,0,1.9463754869999998
5262,5263,15659194,Mishina,628,0,1,30,8,89182.09,1,1,1,13126.9,0,6.793842415
5263,5264,15745030,Trevisano,809,1,1,41,1,79706.25,2,1,0,165675.01,0,0.481100016
5264,5265,15691817,Iloerika,547,0.5,0,44,5,0.0,3,0,0,5459.07,1,0.0
5265,5266,15707488,Tan,560,0,0,27,5,0.0,2,1,0,131919.48,0,0.0
5266,5267,15784700,Chikelu,811,0,1,31,7,117799.28,1,1,1,182372.35,0,0.645927302
5267,5268,15710397,Lin,584,0,1,26,4,0.0,2,1,0,147600.54,0,0.0
5268,5269,15687648,Nicholson,691,0,1,28,1,0.0,2,0,0,92865.41,0,0.0
5269,5270,15732281,Ugoji,680,1,1,34,6,146422.22,1,1,0,67142.97,1,2.1807528030000003
5270,5271,15607230,Michel,588,1,1,33,9,150186.22,2,1,1,65611.01,0,2.289039904
5271,5272,15567630,Bruce,721,1,1,40,6,100275.88,1,1,0,138564.48,1,0.7236766590000001
5272,5273,15587507,Feng,850,0,1,47,6,0.0,1,1,0,187391.02,1,0.0
5273,5274,15733904,McDonald,529,0,1,32,9,147493.89,1,1,0,33656.35,0,4.382349542
5274,5275,15709511,Watt,622,0,1,43,8,0.0,2,1,0,100618.17,0,0.0
5275,5276,15579616,Goodwin,683,0,0,42,8,0.0,2,0,1,198134.9,0,0.0
5276,5277,15694852,Arcuri,575,0,1,29,4,121823.4,2,1,1,50368.87,0,2.418624837
5277,5278,15589924,Rapuluolisa,577,0.5,0,40,1,0.0,2,1,1,108787.0,0,0.0
5278,5279,15799300,Kao,510,1,1,31,0,113688.63,1,1,0,33099.41,1,3.4347630369999997
5279,5280,15731330,Tsui,652,0.5,0,40,7,100471.34,1,1,1,124550.88,0,0.80666905
5280,5281,15694129,Summers,569,1,0,28,3,100032.52,1,1,0,5159.21,1,19.38911578
5281,5282,15620372,Cross,687,0.5,1,31,3,0.0,2,0,0,48228.1,0,0.0
5282,5283,15744622,Osorio,822,0,1,32,8,116358.0,1,1,0,108798.36,0,1.069483033
5283,5284,15799815,Bobrov,656,1,0,23,4,163549.63,1,0,1,21085.12,0,7.756637382
5284,5285,15759250,Barnett,745,1,1,51,3,99183.9,1,1,1,28922.25,0,3.429328631
5285,5286,15732643,Pike,386,0.5,0,53,1,131955.07,1,1,1,62514.65,1,2.110786352
5286,5287,15690540,Gearheart,684,0.5,0,41,1,134177.06,1,0,0,177506.66,0,0.7558987359999999
5287,5288,15803078,Bruno,635,0.5,0,38,1,0.0,2,1,0,90605.05,0,0.0
5288,5289,15652180,Egobudike,582,0,1,30,2,0.0,2,1,1,132029.95,0,0.0
5289,5290,15741195,Okechukwu,613,0.5,1,19,5,0.0,1,1,1,176903.35,0,0.0
5290,5291,15743490,Zikoranachidimma,795,1,0,56,9,94348.94,1,1,0,29239.29,1,3.226786287
5291,5292,15575510,Milanesi,659,0,0,32,2,155584.21,1,0,1,153662.88,0,1.01250354
5292,5293,15732610,Ahern,745,0,0,28,6,0.0,2,1,0,154389.18,0,0.0
5293,5294,15602909,Dickson,604,0.5,0,41,10,0.0,2,1,1,166224.39,0,0.0
5294,5295,15734058,Anayochukwu,509,1,1,32,9,170661.47,1,1,1,21646.2,0,7.884130702
5295,5296,15801788,McDonald,706,1,0,29,6,185544.36,1,1,0,171037.63,0,1.084816014
5296,5297,15702462,Fiorentini,619,0.5,0,44,6,52831.13,1,1,1,112649.22,1,0.468987979
5297,5298,15683416,Russo,572,1,1,51,8,97750.07,3,1,1,193014.26,1,0.506439628
5298,5299,15794187,Young,695,0,1,36,6,114007.5,2,1,0,118120.88,0,0.965176521
5299,5300,15792989,Bianchi,543,0,0,71,1,104308.77,1,1,1,25650.04,0,4.066612372
5300,5301,15613734,Fallaci,640,0,0,33,6,84719.13,2,1,1,113048.79,0,0.749403244
5301,5302,15606177,Crawford,672,0,1,39,2,0.0,2,1,0,87372.49,0,0.0
5302,5303,15636700,Marsh,701,0,1,39,9,140236.98,1,0,1,146651.99,0,0.956256918
5303,5304,15645766,Kosisochukwu,634,0.5,1,25,9,0.0,2,1,1,8227.91,0,0.0
5304,5305,15671345,Piccio,531,0.5,0,42,6,75302.85,2,0,0,57034.35,0,1.3203069729999999
5305,5306,15652469,Nevels,699,0,1,27,1,0.0,2,1,0,93003.21,0,0.0
5306,5307,15749638,Kaodilinakachukwu,605,0,0,51,9,104760.82,1,1,1,165574.54,1,0.632710923
5307,5308,15728706,Amaechi,534,0,0,49,7,0.0,1,1,0,13566.48,1,0.0
5308,5309,15735439,P'an,449,0.5,0,31,1,113693.0,1,0,0,82796.29,0,1.373165392
5309,5310,15778696,Ikemefuna,684,0.5,0,36,5,174180.39,1,1,0,119830.08,0,1.453561493
5310,5311,15624744,Tai,622,1,1,42,9,115766.26,1,0,0,72155.85,1,1.6043918819999998
5311,5312,15584338,Winn,714,0,0,40,0,0.0,2,1,0,62762.12,0,0.0
5312,5313,15726178,Hardy,712,0.5,0,48,8,0.0,2,1,0,183235.33,0,0.0
5313,5314,15794939,Chiu,783,0,0,72,5,121215.9,2,1,1,105206.48,0,1.152171425
5314,5315,15788068,Lopez,743,1,1,45,10,144677.19,3,1,0,22512.44,1,6.4265441679999995
5315,5316,15572956,Steen,683,0,1,36,5,115350.63,1,1,1,122305.91,0,0.9431321020000001
5316,5317,15780386,Ferri,654,0.5,1,40,5,105683.63,1,1,0,173617.09,0,0.608716746
5317,5318,15791114,Yegorova,700,0,1,37,1,135179.49,1,1,0,160670.37,0,0.841346727
5318,5319,15708046,Knowles,744,0.5,1,31,0,117551.23,1,1,0,158958.9,0,0.739507068
5319,5320,15719779,May,645,1,1,25,1,157404.02,2,1,0,93073.04,0,1.691188125
5320,5321,15591550,Bianchi,525,0.5,1,36,3,77910.23,1,1,0,67238.01,0,1.15872302
5321,5322,15639368,Pipes,732,0,1,25,0,110942.9,1,0,0,172576.56,0,0.642861927
5322,5323,15699830,Doherty,721,0,0,40,7,0.0,2,1,1,122580.48,0,0.0
5323,5324,15569264,Yobanna,622,0,1,32,5,179305.09,1,1,1,149043.78,0,1.203036383
5324,5325,15595158,Hsu,654,1,1,31,5,150593.59,2,1,1,105218.45,0,1.4312469909999999
5325,5326,15599126,Russell,529,0,0,43,0,123815.86,1,1,1,78463.99,1,1.57799597
5326,5327,15650575,Payne,720,0.5,0,59,6,0.0,2,1,1,160849.43,1,0.0
5327,5328,15641490,Windsor,850,1,0,25,8,69385.17,2,1,0,87834.24,0,0.78995583
5328,5329,15680234,Bray,667,1,1,27,2,138032.15,1,1,0,166317.71,0,0.829930559
5329,5330,15592230,Seleznyov,620,0,1,41,3,0.0,2,1,1,137309.06,0,0.0
5330,5331,15626212,Wark,616,0,1,29,9,0.0,1,1,1,166984.44,0,0.0
5331,5332,15700627,Y?,637,1,0,46,2,143500.82,1,1,0,166996.46,1,0.859304563
5332,5333,15782641,Brown,710,0.5,0,29,3,119670.18,1,1,0,188022.44,0,0.636467541
5333,5334,15784445,Huang,717,0.5,1,33,1,99106.73,1,0,0,194467.23,0,0.509632034
5334,5335,15813681,Zito,786,1,1,24,2,120135.55,2,1,1,125449.47,0,0.957640953
5335,5336,15596649,Bailey,651,0,0,39,8,0.0,1,1,0,137452.57,0,0.0
5336,5337,15700460,Allnutt,530,0,0,55,4,120905.03,1,0,1,123475.88,1,0.979179334
5337,5338,15724076,Christie,815,0.5,0,57,5,0.0,3,0,0,38941.44,1,0.0
5338,5339,15784000,Pope,715,1,0,34,9,102277.52,1,0,0,177852.57,1,0.575069115
5339,5340,15733966,Johnstone,496,1,0,55,4,125292.53,1,1,1,31532.96,1,3.973383089
5340,5341,15612667,Bird,680,0.5,1,42,0,0.0,1,1,0,136377.21,0,0.0
5341,5342,15654025,Jones,646,0,0,51,4,101629.3,1,0,0,130541.1,0,0.778523392
5342,5343,15589431,Pedder,807,1,1,47,1,171937.27,1,1,1,65636.92,0,2.61952069
5343,5344,15578238,Calabrese,727,0,1,47,7,0.0,2,1,0,193305.35,0,0.0
5344,5345,15566269,Chialuka,787,0,1,25,5,0.0,2,1,0,47307.9,0,0.0
5345,5346,15639217,McKenzie,806,0,1,34,6,0.0,2,0,0,100809.99,0,0.0
5346,5347,15688644,Holloway,603,0,1,31,1,129743.75,1,1,0,109145.2,0,1.188726119
5347,5348,15662426,Tang,649,0.5,1,32,1,0.0,1,0,1,91167.19,1,0.0
5348,5349,15720511,Byrne,547,1,1,41,3,151191.31,1,1,0,175295.89,1,0.862492041
5349,5350,15567246,Selwyn,684,1,1,32,3,102630.13,2,1,1,127433.47,0,0.805362437
5350,5351,15647965,Genovese,477,0,0,57,9,114023.64,2,1,1,71167.17,1,1.602194383
5351,5352,15679048,Koger,558,1,1,41,2,124227.14,1,1,1,111184.67,0,1.117304571
5352,5353,15675749,Baranov,695,0,0,23,1,0.0,2,1,1,141756.32,0,0.0
5353,5354,15782181,Greco,592,0.5,1,35,6,80285.16,1,1,0,72678.75,1,1.104657964
5354,5355,15795738,Owens,789,0,1,31,4,175477.15,1,1,1,172832.9,0,1.01529946
5355,5356,15773751,Y?,597,0,0,29,1,132144.35,1,1,0,158086.33,0,0.8358999159999999
5356,5357,15655436,Kendall,839,1,1,47,2,136911.07,1,1,1,168184.62,1,0.81405226
5357,5358,15691396,Ko,405,1,1,31,5,133299.67,2,1,1,72950.14,0,1.8272709280000001
5358,5359,15796958,Tang,658,0,1,39,7,0.0,2,1,0,48378.4,0,0.0
5359,5360,15801832,Lombardo,684,1,1,42,1,117691.0,1,1,1,23135.65,1,5.086997772
5360,5361,15661349,Perkins,633,0,1,35,10,0.0,2,1,0,65675.47,0,0.0
5361,5362,15719265,Feng,589,0,1,46,9,0.0,2,1,0,170676.67,0,0.0
5362,5363,15779985,Lo,750,1,0,37,1,133199.71,2,1,1,27366.77,0,4.867206104
5363,5364,15663410,Piccio,771,0.5,1,51,5,135506.58,3,1,1,152479.64,1,0.888686385
5364,5365,15704144,Mazzanti,812,1,1,33,2,127154.14,2,0,1,105383.49,0,1.206585016
5365,5366,15774104,Chukwualuka,539,0.5,1,39,2,0.0,2,1,1,48189.94,0,0.0
5366,5367,15812230,Elliot,670,1,0,42,5,49508.79,3,1,1,100324.01,0,0.49348894600000004
5367,5368,15742848,Gratton,673,0,1,41,5,0.0,1,1,1,65657.29,0,0.0
5368,5369,15745326,Carandini,538,0,0,62,3,75051.49,1,0,0,17682.02,1,4.244508829
5369,5370,15674541,Robinson,575,0.5,1,52,8,123925.23,1,0,0,111342.66,1,1.1130076290000002
5370,5371,15728564,Lo,682,0,1,41,6,0.0,2,0,1,134158.09,1,0.0
5371,5372,15580701,Ma,712,0,1,33,3,153819.58,1,1,0,79176.09,1,1.9427529190000001
5372,5373,15688973,Vinogradova,598,0.5,0,39,5,0.0,2,1,1,83103.46,0,0.0
5373,5374,15709412,H?,776,0.5,1,30,6,0.0,2,0,1,63908.86,0,0.0
5374,5375,15607753,Alexandrova,606,0.5,0,23,10,70417.79,1,0,1,90896.04,0,0.774706907
5375,5376,15705352,Yang,686,0.5,1,38,7,111484.88,1,1,1,76076.2,0,1.465437022
5376,5377,15602500,Maslova,850,0.5,1,38,1,146343.98,1,0,1,103902.11,0,1.408479385
5377,5378,15672437,Buccho,642,0,1,72,1,160541.0,2,1,1,142223.94,0,1.128790273
5378,5379,15720968,Young,606,1,1,27,2,130274.26,2,1,0,147533.09,0,0.8830172270000001
5379,5380,15730796,Barker,627,0,0,21,7,98993.02,1,1,1,169156.64,0,0.5852151
5380,5381,15768219,Sung,850,0.5,1,36,0,0.0,2,1,0,141242.57,0,0.0
5381,5382,15663883,Hansen,850,1,1,32,9,141827.33,2,1,1,149458.73,0,0.9489397509999999
5382,5383,15589296,Brown,724,0,0,40,6,110054.45,1,1,1,86950.72,0,1.265710623
5383,5384,15586425,Lo Duca,579,0,1,28,4,0.0,2,1,1,176925.69,0,0.0
5384,5385,15679813,Ellis,727,0.5,1,28,1,0.0,1,1,0,40357.39,0,0.0
5385,5386,15681410,Korff,813,1,0,36,6,98088.09,1,0,1,26687.22,1,3.6754705060000004
5386,5387,15668283,Gardiner,642,0,1,48,9,118317.27,4,0,0,78702.98,1,1.5033391369999998
5387,5388,15624072,Kiernan,669,0.5,1,22,10,0.0,2,1,0,176163.74,0,0.0
5388,5389,15669664,Thompson,574,1,1,54,1,99774.5,1,0,0,4896.11,1,20.37832075
5389,5390,15682728,Mathews,774,0,0,32,4,0.0,2,0,0,114899.13,0,0.0
5390,5391,15573851,Macrossan,735,0,0,38,1,0.0,3,0,0,92220.12,1,0.0
5391,5392,15733661,Illingworth,639,0.5,0,27,8,133806.54,2,1,0,6251.3,0,21.40459424
5392,5393,15710012,Bowen,738,0.5,1,44,2,0.0,2,1,0,43018.82,1,0.0
5393,5394,15763327,Craig,835,0,1,32,8,124993.29,2,1,1,27548.06,0,4.537281028
5394,5395,15668853,Menhennitt,637,0.5,0,44,0,157622.58,1,1,1,120454.2,0,1.3085685679999999
5395,5396,15639303,Moore,589,1,1,48,5,126111.61,1,0,1,133961.19,0,0.941404074
5396,5397,15691011,Shoebridge,591,0,1,42,9,161651.37,2,1,1,131753.97,0,1.226918399
5397,5398,15638513,Palermo,723,0,0,40,7,142856.95,2,0,0,38019.74,0,3.757441529
5398,5399,15648933,Reilly,831,1,1,44,3,111100.98,1,1,1,28144.07,1,3.947580432
5399,5400,15628904,Bowen,733,0.5,1,35,8,102918.38,1,1,1,45959.86,0,2.239310128
5400,5401,15644788,Fyodorov,731,0,0,30,5,0.0,2,1,0,189528.72,0,0.0
5401,5402,15598161,Clements,654,0,1,47,10,0.0,2,1,0,170481.98,0,0.0
5402,5403,15745624,McKenzie,828,0,1,37,4,0.0,2,1,0,94845.45,0,0.0
5403,5404,15733169,Craig,590,0.5,1,22,7,125265.61,1,1,1,161253.08,0,0.7768261540000001
5404,5405,15801417,Iloerika,657,0,1,37,4,82500.28,1,1,1,115260.72,0,0.715770993
5405,5406,15592707,Dolgorukova,531,1,0,64,2,175754.87,2,1,1,60721.4,0,2.894446933
5406,5407,15593954,Eva,516,0,0,47,6,109387.33,1,0,0,121365.45,0,0.901305355
5407,5408,15714431,Yeh,561,0,1,37,1,100443.36,2,0,1,101693.73,0,0.9877045520000001
5408,5409,15638257,P'an,682,0.5,0,54,0,83102.72,2,1,1,54132.93,0,1.5351602069999999
5409,5410,15690939,Howe,575,0.5,1,28,7,0.0,1,1,1,10666.05,0,0.0
5410,5411,15723613,Jenkins,623,0,0,28,4,0.0,2,1,0,41227.67,0,0.0
5411,5412,15813640,Shih,642,0,0,40,7,0.0,2,1,0,10712.82,0,0.0
5412,5413,15707322,Nnamdi,779,0,0,48,2,115290.27,1,0,0,98912.69,1,1.165576126
5413,5414,15588918,Mitchell,671,0,0,42,6,0.0,2,1,0,197202.48,0,0.0
5414,5415,15600357,Findlay,495,0,0,40,1,140197.71,2,1,0,150720.39,0,0.930184098
5415,5416,15747014,Pisani,850,0,0,28,1,105245.34,1,0,1,74780.13,0,1.407397125
5416,5417,15809830,Belisario,630,0,1,50,8,0.0,2,0,1,79377.45,0,0.0
5417,5418,15662245,Pomeroy,588,0,1,32,1,0.0,2,1,1,8763.87,0,0.0
5418,5419,15651075,Ibrahimova,562,1,1,35,3,142296.13,1,0,1,177112.7,0,0.8034213809999999
5419,5420,15594456,K?,740,0.5,0,56,4,99097.33,1,1,1,85016.64,1,1.165622753
5420,5421,15583462,Graham,695,0,1,28,5,171069.39,2,1,1,88689.4,0,1.92885948
5421,5422,15757661,Trevisano,589,0,0,39,7,0.0,2,0,0,95985.64,0,0.0
5422,5423,15729117,Trevisano,607,0,0,31,1,102523.88,1,1,1,166792.71,0,0.614678423
5423,5424,15749671,K?,794,0,1,35,6,0.0,2,1,1,68730.91,0,0.0
5424,5425,15566253,Manning,580,1,1,44,9,143391.07,1,0,0,146891.07,1,0.97617282
5425,5426,15595153,Tucker,644,1,0,44,8,106022.73,2,0,0,148727.42,0,0.7128660609999999
5426,5427,15698572,Schaffer,636,0.5,0,36,1,0.0,1,1,0,43134.58,0,0.0
5427,5428,15674149,Esomchi,599,1,1,36,3,128960.21,2,1,1,40318.33,0,3.1985503860000004
5428,5429,15623082,Ch'ang,507,0,0,35,2,0.0,2,1,0,97633.93,0,0.0
5429,5430,15797905,Walker,682,0,0,48,7,0.0,2,1,0,65069.03,0,0.0
5430,5431,15746028,Chu,714,0,0,24,7,0.0,2,1,0,166335.0,0,0.0
5431,5432,15582951,Crawford,696,0,0,25,8,126442.59,1,1,0,121904.44,0,1.03722711
5432,5433,15616471,Milne,599,0.5,1,51,0,0.0,1,1,1,175235.99,0,0.0
5433,5434,15641575,Anenechukwu,577,0,1,37,2,127261.35,1,1,0,56185.05,0,2.265039365
5434,5435,15638803,Donaldson,733,0.5,0,32,5,0.0,2,1,0,131625.14,0,0.0
5435,5436,15808283,Kelly,647,0,0,33,4,0.0,1,1,0,152323.04,0,0.0
5436,5437,15811200,Ts'ao,831,0,0,34,2,0.0,2,0,0,165840.94,0,0.0
5437,5438,15733476,Gonzalez,543,1,1,30,6,73481.05,1,1,1,176692.65,0,0.415869308
5438,5439,15633274,Tai,679,0,1,34,7,160515.37,1,1,0,121904.14,0,1.316734362
5439,5440,15582168,Muravyova,713,1,0,61,4,149525.34,2,1,0,123663.63,0,1.209129475
5440,5441,15807269,Milanesi,690,1,1,43,2,166522.78,1,0,0,119644.59,1,1.3918120330000001
5441,5442,15602979,Lin,751,0,1,29,1,135536.5,1,1,0,66825.33,0,2.028220437
5442,5443,15660417,Lambert,613,1,0,43,10,120481.69,1,0,0,94875.03,1,1.2698988340000001
5443,5444,15590199,Temple,701,0.5,1,28,1,103421.32,1,0,1,76304.73,0,1.3553723340000001
5444,5445,15641794,Ridley,698,0,1,33,5,135658.73,2,0,1,39755.0,0,3.41236901
5445,5446,15779174,Young,451,0,0,36,2,0.0,2,1,1,180142.42,0,0.0
5446,5447,15785547,Slye,665,0,1,28,8,191402.82,2,1,0,83238.4,0,2.299453377
5447,5448,15795124,Pan,726,1,1,50,9,94504.35,1,0,1,5078.9,0,18.60724763
5448,5449,15718912,Hsueh,608,1,0,44,5,126147.84,1,0,1,132424.69,1,0.952600606
5449,5450,15592028,Roberts,549,0,0,46,7,0.0,1,1,1,109057.56,0,0.0
5450,5451,15580227,Moss,803,0,1,33,6,0.0,2,1,0,115676.61,0,0.0
5451,5452,15657830,Andrews,663,0,1,43,4,87624.03,2,1,0,149401.33,0,0.5865010039999999
5452,5453,15798256,Takasuka,558,0,0,45,1,153697.53,2,0,0,89891.4,1,1.709813508
5453,5454,15643819,Dawson,714,0,0,25,4,0.0,2,0,0,82500.84,0,0.0
5454,5455,15754301,Bruche,704,0,1,39,5,0.0,1,1,0,6416.92,0,0.0
5455,5456,15726855,Oliver,805,1,0,45,9,116585.97,1,1,0,189428.75,1,0.6154608
5456,5457,15755225,Ryan,659,1,1,34,9,134464.58,2,1,0,178833.34,0,0.751898835
5457,5458,15725221,Sabbatini,738,1,1,62,10,83008.31,1,1,1,42766.03,0,1.94098704
5458,5459,15789055,Watt,635,0.5,1,35,2,113635.16,1,1,0,90883.12,0,1.250343958
5459,5460,15617507,Wilson,530,0.5,0,36,7,0.0,2,1,0,80619.09,0,0.0
5460,5461,15668894,Abramova,661,1,1,41,5,122552.48,2,0,1,120646.4,0,1.015798897
5461,5462,15589563,Purdy,531,0.5,1,31,2,118899.45,2,0,0,41409.36,0,2.871318224
5462,5463,15693162,Higgins,694,0,0,29,5,99713.87,1,0,0,112317.89,0,0.887782614
5463,5464,15750099,Marshall,731,0,0,36,6,0.0,1,0,0,152128.36,0,0.0
5464,5465,15795540,Reye,556,0,0,36,2,134208.22,1,0,1,177670.57,0,0.755376763
5465,5466,15794941,Chibueze,647,1,0,41,1,85906.65,3,1,0,189159.97,0,0.454148148
5466,5467,15611848,Kwemtochukwu,850,1,1,32,3,137714.25,1,0,1,159403.68,0,0.863933944
5467,5468,15581237,Biryukova,573,0.5,1,33,1,160777.9,1,1,1,149536.15,0,1.075177474
5468,5469,15738150,Chidozie,591,0,1,45,5,0.0,2,1,1,155492.87,0,0.0
5469,5470,15678571,Barber,723,0,1,21,4,0.0,2,0,0,24847.02,0,0.0
5470,5471,15736124,Thompson,617,0,1,25,1,102585.88,2,1,1,115387.4,0,0.8890561709999999
5471,5472,15623202,Maslov,704,1,0,39,10,102556.18,2,1,0,171971.25,1,0.596356542
